자치구,대여소명,기준년월,대여건수,반납건수
종로구,4718. 광화문역 6번출구 옆 A,202504,859,803
은평구,4684. 응암2동주민센터 버스정류장(영락중학교 방면),202504,431,79
강남구,4906. 섬유센터 앞,202504,2051,2034
강남구,4907. 극동스포츠 앞,202504,665,496
강남구,4905. 강남경찰서,202504,1764,1749
양천구,700. KB국민은행 염창역 지점 앞,202504,1473,1306
용산구,4636. 용산구꿈나무종합타운 앞,202504,877,972
용산구,4637. 용산시티파크 101동 앞,202504,540,516
용산구,4638. 청파동삼거리 앞,202504,624,675
용산구,4639. 동빙고근린공원,202504,723,869
강서구,5080. 가양역 1번출구,202504,3356,3735
강동구,3698. 명일역 3번출구 옆,202504,1443,1445
서초구,4332. 이수교차로,202504,1893,2196
강동구,3699. 상일파출소 옆,202504,1298,1404
구로구,3923. 구로공구상가 앞,202504,217,218
양천구,4541. 갈산문화예술센터,202504,2118,2181
양천구,701. 목동사거리 부근,202504,1815,1820
종로구,4719. 종로문화원 건너편,202504,892,879
도봉구,4086. 도봉로 534,202504,412,304
도봉구,4087. 우이교 교차로,202504,2155,2216
도봉구,4088. 김근태도서관,202504,266,170
강서구,5082. 가양역 7번출구,202504,4588,5560
은평구,4685. DMC역 5번 출구(수색역 방향),202504,1867,1834
강남구,4908. SB타워 앞,202504,339,377
노원구,5308. 상계신동아아파트,202504,349,175
강동구,3700. 강변그대가리버뷰 입구 맞은편,202504,1860,2114
성동구,4385. 용답동 우체국 주변,202504,1853,1828
마포구,129. 신촌역(2호선) 6번출구 옆,202504,704,728
양천구,702. 목4동주민센터 옆,202504,2477,2343
강서구,5084. 강서우체국,202504,1591,1275
노원구,5309. 월계 롯데캐슬아파트 뒤,202504,1294,1347
영등포구,5857. U레지던스 앞,202504,826,822
구로구,3924. 오류동 계림웨스트밸리 앞,202504,223,214
양천구,4540. 목동역 3번 출구,202504,3820,4280
동작구,4179. 보라매병원역 1번출구,202504,3651,3868
동작구,4180. 흑석동주민센터 입구,202504,229,234
서대문구,4271. 충정로역 1번 출구,202504,234,143
강남구,4909. 노보텔 앰배서더 앞,202504,470,171
강남구,4911. 도곡동 골프 로데오거리,202504,473,456
양천구,703. 오목교역 7번출구 앞,202504,3379,3786
노원구,5310. 목련아파트,202504,827,774
강남구,4913. 레베쌍트 빌딩 앞,202504,314,293
강남구,4914. 도심공항타워 앞,202504,1159,1182
서대문구,4272. 홍남교 사거리,202504,1281,1295
서대문구,4273. 홍연2교 사거리,202504,762,756
강남구,4915. 영동중앙교회 버스정류장,202504,242,234
노원구,5311. 주공601동 상가 노원지하보도 앞,202504,2323,2399
동작구,4181. 보라매공원역 2번출구,202504,1348,1346
강서구,5086. 가양테크노타운,202504,1862,2101
도봉구,4089. 동부센트레빌 앞,202504,1326,1456
양천구,704. 남부법원검찰청 교차로,202504,2551,2533
성동구,4386. 현대자동차 동부서비스센터 주변,202504,1412,1300
성동구,4387. 성수역 1번출구 주변,202504,2183,2313
노원구,5314. 월계1동주민센터 앞,202504,902,959
노원구,5313. 중계주공2단지 앞,202504,1077,1080
구로구,3925. 중앙유통단지 앞 B,202504,980,1051
강서구,5088. 등촌역 센터스퀘어,202504,1157,1076
은평구,4686. 우물골 근린공원,202504,438,407
은평구,4687. 역촌센트레빌아파트 101동 앞,202504,443,152
강서구,5089. LG사이언스파크 E10동,202504,1942,1947
강서구,5087. 연세강서빌딩,202504,2268,2100
양천구,706. 신정네거리역,202504,1317,1259
마포구,5503. 마포아트센터 앞,202504,1263,1250
송파구,5756. 극동아파트,202504,1133,1107
송파구,5758. 올림픽선수기자촌아파트 123동 근처,202504,881,521
노원구,5315. 불암산역 앞,202504,373,328
용산구,4640. 원효로2가 교차로,202504,795,1023
강서구,5090. 대상연구소,202504,1044,1246
용산구,4641. 아메리칸센터,202504,652,652
서대문구,4270. 우국한마음 아파트 맞은편,202504,1663,1674
서대문구,4274. 신촌 파랑고래 입구,202504,971,1005
송파구,5759. 풍납근린공원,202504,794,792
영등포구,5858. 영등포역5번출구,202504,5145,5794
관악구,3819. 서울대벤처타운역,202504,1466,1553
서초구,4333. 서울고등학교 건너편,202504,355,340
강서구,5091. 보타닉파크타워2,202504,1423,1473
양천구,4542. 월정초 사거리,202504,467,566
강동구,4951. 강동농협 버스정류소 앞(광채빌라),202504,843,775
송파구,5760. 풍납사거리 성내유수지,202504,1051,1020
노원구,5318. 극동의 푸른별 아파트 뒤(중계4동주민센터 앞),202504,956,884
양천구,708. 서울출입국관리사무소 앞,202504,4378,4456
송파구,5763. 세륜초등학교 건너편,202504,289,236
송파구,5764. 한국체육대학교,202504,757,755
강북구,3720. 우이천 창번교,202504,736,780
송파구,5761. 버섯분수대,202504,1257,1247
강동구,3701. 방아삼거리,202504,267,250
동대문구,4128.  종암초등학교 뒤(새울센스빌),202504,662,600
서초구,4334. 인재개발원 데이터센터,202504,94,26
성북구,4421. 롯데캐슬클라시아 입구 앞,202504,156,125
용산구,4642. 용산더프라임아파트 101동 앞,202504,413,424
양천구,709. 신정3동 현장민원실 앞,202504,807,650
영등포구,5859. 여의도 삼부아파트,202504,2453,2441
중구,6053. 중부세무서 앞,202504,198,186
송파구,5765. 삼전동주민센터 건너편,202504,2311,2626
양천구,4543. 오목교역 6번 출구,202504,4067,4514
강남구,4916. 청담역 1번출구,202504,232,181
동대문구,4131. 베네스트 오피스텔 앞,202504,866,834
관악구,3820. 은천삼거리,202504,481,331
노원구,5317. 공릉동 신도1차 아파트 뒤,202504,1109,1303
중랑구,4841. 중화수경공원,202504,1606,1808
은평구,4689. 은평서해그랑블아파트앞,202504,796,502
양천구,710. 금옥여고보도육교,202504,695,690
영등포구,5861. 보라주유소 앞,202504,703,710
영등포구,5860. 어울림병원 앞,202504,1178,1289
도봉구,4091. 방학역2번출구,202504,1386,1458
동대문구,4132. 이문삼익아파트 앞,202504,276,245
노원구,5319. 연해피빌 앞,202504,1424,1574
도봉구,4090. 녹천교 앞 사거리,202504,1264,1186
도봉구,4092. 도봉경찰서 교차로,202504,1614,1736
강남구,4919. 학여울역사거리(은마아파트),202504,243,237
강남구,4917. 일원에코파크 주차장,202504,1323,1415
양천구,711. 신일해피트리아파트 앞,202504,1222,301
서초구,4336. 서울교육청 교육연수원 앞,202504,148,47
서초구,4337. 우면산등산로 입구,202504,157,19
구로구,3927. 구로월드아파트 앞,202504,1675,1891
강북구,3724. 삼양동주민센터 앞,202504,354,296
강남구,4918. 매봉역 1번출구,202504,650,729
영등포구,5862. 당산역11번출구,202504,4216,4273
광진구,3890. 웰츠타워 오피스텔,202504,2456,2458
구로구,3930. 온수역 2번 출구 앞,202504,680,750
양천구,712. 강월초교입구 사거리,202504,660,1127
송파구,5766. 북위례1,202504,462,234
송파구,5767. 북위례2,202504,298,257
노원구,5320. 국제 스케이트장,202504,173,99
강북구,3725. 강북 청소년 문화정보도서관 앞,202504,378,398
구로구,3929. 고척아이파크아파트 205동 앞,202504,1264,1156
구로구,3928.고척아이파크아파트 106동 앞,202504,1317,1301
금천구,3986.청년주택 독산동점,202504,773,742
도봉구,4094.도봉여성센터,202504,380,363
동대문구,4133.래미안허브리츠아파트 앞,202504,918,932
관악구,"3822.신림4,5동교",202504,236,228
마포구,130. 신촌역(2호선) 7번출구 앞,202504,1966,2050
양천구,713. 양서중학교 옆,202504,818,720
영등포구,5864.장훈고 앞,202504,791,975
은평구,4690.은평뉴타운폭포동 힐스테이트4단지,202504,110,48
서대문구,4275.농협생명본사빌딩 서관,202504,591,601
성북구,4423.현대백화점 미아점,202504,692,693
영등포구,5865.더리브오피스텔 앞,202504,2087,1677
성동구,4389. 서울숲역3번출구,202504,479,484
동대문구,4134. 제기동 현대아파트 앞,202504,420,393
강남구,4923.수협대치동지점,202504,882,858
강남구,4924.논현동가구거리,202504,332,300
강동구,4952.천호시장 버스정류소 옆,202504,1344,1311
양천구,714. 한국SGI 양천문화회관 앞,202504,787,588
중구,6054.청구e편한세상아파트 113동 앞,202504,1329,1330
노원구,5321.불암아파트 앞,202504,839,829
영등포구,5866.포레나 당산,202504,3334,3228
마포구,5504.아현교회,202504,311,57
송파구,5768.방이삼거리,202504,4492,5096
양천구,4544.경창시장,202504,827,1275
서초구,4338.새정이마을버스정류장 앞,202504,58,40
노원구,5322.노원성당 앞,202504,559,640
금천구,3987. LG전자가산A와 가산테라타워 사이,202504,1074,1075
용산구,800. 목월공원 앞,202504,1131,1047
서초구,4340. 방배래미안아트힐아파트 앞,202504,415,75
서초구,4341. 영동1교 북단,202504,1113,1255
구로구,3932. 개봉센트레빌레우스아파트 앞,202504,282,235
구로구,3931. 천왕역 3번 출구 뒤,202504,771,662
양천구,4545. 청소년음악센터,202504,914,900
구로구,3934. 철도교통관제센터 정문 앞,202504,1544,1541
강서구,5095. 원당근린공원,202504,2664,2666
양천구,4546. 목동운동장 주경기장,202504,411,465
성동구,4390. 신답역 1번출구,202504,446,425
송파구,5774. 가락본동주민센터 인근,202504,1423,1408
송파구,5773. 송파시그니처롯데캐슬,202504,375,408
중랑구,4842. 면목라온프라이빗 아파트,202504,840,913
강북구,3726.삼양동사거리,202504,440,434
영등포구,5867. H타워 앞,202504,3465,3071
금천구,3988. 엘아르베뉴 102동 앞,202504,976,983
구로구,3933. 오류동부골든아파트 후문 옆,202504,525,68
영등포구,5868. 로프트시티오피스텔,202504,2170,2206
영등포구,5870. LG트윈타워 앞,202504,5566,5651
용산구,802. 한강진역 2번 출구 앞,202504,371,193
강남구,4926. 대치우성아파트 사거리,202504,1347,1336
영등포구,5869. 영등포아트홀 앞,202504,1171,1179
송파구,5775. 가락시장역 5번출구,202504,1014,1092
강남구,4925. 청담백영빌딩 앞,202504,352,368
마포구,5506. 월드컵참누리아파트,202504,967,979
강남구,4928. 교수마을 입구,202504,322,317
송파구,5777. 호반써밋12단지,202504,607,582
강동구,4953. 세양청마루아파트 앞,202504,1628,1621
용산구,4643. 한가람아파트 앞,202504,1074,1117
영등포구,5871. 건영상가 앞,202504,590,545
강서구,5096. LG사이언스파크 E14동,202504,3576,4874
구로구,3935. 고대구로병원 앞,202504,1207,1231
중랑구,4843. 봉화산역 4번 출구,202504,1126,1365
강남구,4929. 파스쿠찌 청담사거리점 앞,202504,556,682
중구,6055. 한국경제,202504,481,509
노원구,5323. 하계역 4번출구 앞,202504,1471,1456
서초구,4343. 헌인릉 입구,202504,33,13
동대문구,4135. 삼성생명 앞,202504,2276,2329
강서구,5097. LG사이언스파크 E2동,202504,1348,1354
용산구,805. 문배어린이공원 앞,202504,970,1043
강서구,5099. LG사이언스파크 E7동,202504,1608,1841
강서구,5098. LG사이언스파크 W4동,202504,1033,1037
노원구,5326. 대진고교앞 교차로,202504,1459,1442
강서구,5100. 강서도로사업소,202504,342,349
성북구,4425. 하늘채코오롱아파트 앞,202504,1371,1394
성동구,4393. 상원삼거리 장안철교 아래,202504,1639,1689
노원구,5325.상계주공7단지 아파트 앞,202504,1141,897
성동구,4392. 답십리역 6번출구,202504,1306,1372
강남구,4930. 학여울역 1번출구,202504,562,412
도봉구,4095. 방학브라운스톤아파트,202504,782,827
용산구,806. 전자랜드 본관 앞,202504,1135,1091
노원구,5327. 태릉선수촌 앞,202504,34,16
마포구,5507. 아현래미안푸르지오아파트 104동 앞,202504,321,66
마포구,5508. 성산유수지공원,202504,1318,1332
송파구,5778. 북위례3,202504,548,289
노원구,5328.롯데캐슬시그니처아파트 앞,202504,934,825
중랑구,4845. 신내역금강펜테리움센트럴파크,202504,148,137
강서구,6171. 월드빌딩 앞,202504,1239,1141
성동구,4394.서울시립24시간게스트하우스,202504,726,879
노원구,5329. 상계주공15단지 1509동 앞,202504,897,907
은평구,4693. 수색감리교회,202504,1803,1921
용산구,807. 서울역 12번 출구 앞,202504,1060,1060
노원구,5330. 구립수락노인종합복지관,202504,740,803
강서구,6172. 가양5단지아파트,202504,369,325
노원구,5331. 공릉동 풍림아파트 112동 앞,202504,266,262
영등포구,5872. 서경팰리스 앞,202504,795,816
강서구,6173. 서울자동차운전전문학원,202504,252,240
송파구,5779. 나래교,202504,402,356
동대문구,4136. 롯데캐슬SKY-L65 D동 앞,202504,1931,2009
노원구,5332. 마들역 4번출구,202504,1019,1029
노원구,5333. 노원역9번-10번 출구 앞,202504,2400,2541
노원구,5335. 하계역 1번 출구,202504,960,872
용산구,808. 서빙고동 금호맨션 앞,202504,536,504
노원구,5334. 화랑대역 3번출구,202504,299,301
중구,6057. 을지로5가(방산시장),202504,625,628
노원구,5336. 월계 고등학교 앞,202504,446,294
노원구,5337. 태강릉 앞,202504,117,98
강남구,4932. 개포래미안포레스트 130동 맞은편,202504,388,395
송파구,5780. 송파세무서,202504,348,346
강남구,4933. 디에이치퍼스티어아이파크 159동 앞,202504,273,239
중구,6058. 서울도시건축전시관 옆,202504,2099,2018
서초구,4344. 양재대로(구룡지하차도 앞),202504,344,281
노원구,5339. 은빛1단지 아파트 앞,202504,151,131
서대문구,131. 증산2교,202504,2125,2456
용산구,809. 한남 유수지 복개주차장,202504,747,735
송파구,5781. 올림픽공원 수영장,202504,3734,3976
노원구,5338. 상계초교 입구 교차로,202504,1142,1206
강남구,4935. 도곡삼성래미안,202504,453,454
구로구,3936. 힐스테이트 신도림역,202504,2181,1989
양천구,4547. 목동역 2번 출구,202504,3070,3050
중구,6059. 덕수중학교,202504,548,511
구로구,3937. 개봉역 신영지웰에스테이트,202504,128,124
강남구,4931. 디에이치퍼스티어아이파크 124동 앞,202504,726,611
광진구,3894. 노룬산시장 앞,202504,1476,1555
용산구,810. 이태원지하보도,202504,594,595
